iterations,rate,period_us,quota_us,workers,pattern,burst_low,burst_high,load,trial,run_id,order,timestamp,segment_raw,p99_ms,p95_ms,p50_ms,successful_rps,scheduled,success,errors,rejected,lag_p99_ms,cpu_cores,throttle_fraction,nr_throttled,start_temp_c,mean_temp_c,max_temp_c,monitor_samples,drain_elapsed_s,host_cpu_pct,client_cpu_peak_pct,power_variant,segment,failure_fraction,log_p99,cell
44000,66.59,10000,5000,4,bursty,33.295,99.885,moderate,3,p10000_w4_moderate_bursty_r3,288,1790342991.0633287,7,6.612544,6.267055,5.700814,66.59857885514576,3996,3996,0,0,1.072513,0.32305584540392585,0.06615776081424936,338,42.05769230769231,45.377155172413794,48.875,58,60.001280338,3.503275862068966,5.71,ca129a4af3,5,0.0,1.8889684512265517,10000_4_moderate_bursty
44000,113.21,10000,5000,1,bursty,56.605,169.815,high,1,p10000_w1_high_bursty_r1,289,1790343158.2863445,7,1132.526558,1097.234003,585.981085,101.13790494399424,6793,6165,0,628,1.058495,0.4159658066805654,0.6655732327374119,4058,41.75,51.21186440677966,53.125,59,60.956374402,4.776610169491525,5.71,ca129a4af3,5,0.09244810834682762,7.032206307854851,10000_1_high_bursty
44000,113.21,10000,5000,1,bursty,56.605,169.815,high,2,p10000_w1_high_bursty_r2,290,1790343326.4827714,7,1095.731751,1010.481735,468.880105,105.56291505048053,6793,6444,0,349,1.060482,0.421344116615069,0.6693416311824435,4087,42.19230769230769,51.851694915254235,53.375,59,61.04416496,4.744915254237289,9.35,ca129a4af3,5,0.05137641689974974,6.999177684813895,10000_1_high_bursty
44000,113.21,250000,125000,2,bursty,56.605,169.815,high,2,p250000_w2_high_bursty_r2,291,1790343509.1766105,7,734.333048,680.253276,214.176836,112.06645808762683,6793,6793,0,0,1.063987,0.41423217375417426,0.5843621399176955,142,42.02884615384615,54.49364406779661,56.625,59,60.615817756,4.341186440677966,5.77,ca129a4af3,5,0.0,6.598962669573105,250000_2_high_bursty
44000,66.59,10000,5000,4,steady,33.295,99.885,moderate,5,p10000_w4_moderate_steady_r5,292,1790343686.3832994,7,6.615445,6.38108,5.802697,66.59886409976374,3996,3996,0,0,1.08611,0.32766273695477705,0.04416666666666667,265,42.0,45.25646551724138,47.75,58,60.001023351,3.7329310344827586,7.62,ca129a4af3,5,0.0,1.8894070666572886,10000_4_moderate_steady
44000,113.21,0,0,2,bursty,56.605,169.815,high,5,p0_w2_high_bursty_r5,293,1790343852.4795659,7,6.451662,6.13009,4.310167,113.21541120210262,6793,6793,0,0,1.060038,0.447523996568514,0.0,0,41.80769230769231,52.07327586206897,54.25,58,60.00066535,4.586724137931034,6.73,ca129a4af3,5,0.0,1.8643377720339345,0_2_high_bursty
44000,113.21,10000,5000,4,steady,56.605,169.815,high,3,p10000_w4_high_steady_r3,294,1790344024.982569,7,1423.289363,1388.953591,1324.264698,101.74593658986309,6793,6240,0,553,1.064491,0.49949554820355424,0.9980436909031627,6122,42.36538461538461,46.58541666666667,48.875,60,61.329230524,5.4639999999999995,6.67,ca129a4af3,5,0.08140733107610776,7.260725924571522,10000_4_high_steady
44000,113.21,50000,25000,1,steady,56.605,169.815,high,2,p50000_w1_high_steady_r2,295,1790344193.1216695,7,7.009832,5.765755,4.999429,113.21625362924323,6793,6793,0,0,1.057956,0.4898700469926239,0.3475,417,42.16346153846154,48.11206896551724,50.0,58,60.000218893,4.801896551724138,6.67,ca129a4af3,5,0.0,1.9473137349961198,50000_1_high_steady
44000,113.21,50000,25000,4,steady,56.605,169.815,high,5,p50000_w4_high_steady_r5,296,1790344364.1912796,7,6.760913,5.771066,5.010388,113.21617448765213,6793,6793,0,0,1.060052,0.4897933049016464,0.3025,363,42.08653846153846,48.314655172413794,50.25,58,60.000260835,4.7956896551724135,6.48,ca129a4af3,5,0.0,1.9111579401068015,50000_4_high_steady
44000,66.59,100000,50000,1,bursty,33.295,99.885,moderate,1,p100000_w1_moderate_bursty_r1,297,1790344540.2024794,7,6.494972,6.272698,5.686238,66.59770846608848,3996,3996,0,0,1.078411,0.322492913090367,0.0,0,42.09615384615385,45.33405172413793,47.625,58,60.002064516,3.5165517241379316,7.62,ca129a4af3,5,0.0,1.8710283391048024,100000_1_moderate_bursty
44000,66.59,100000,50000,2,steady,33.295,99.885,moderate,1,p100000_w2_moderate_steady_r1,298,1790344706.3153687,7,6.594445,6.351513,5.814246,66.59905703727122,3996,3996,0,0,1.094974,0.32808772666460667,0.0,0,41.71153846153846,44.94181034482759,47.125,58,60.000849528,3.7486206896551724,5.88,ca129a4af3,5,0.0,1.8862276279654524,100000_2_moderate_steady
44000,113.21,10000,5000,1,steady,56.605,169.815,high,3,p10000_w1_high_steady_r3,299,1790344877.489135,7,20.43143,12.199127,5.661724,113.2151060983227,6793,6793,0,0,1.059188,0.48805071329888167,0.6386666666666667,3832,41.52884615384615,48.105603448275865,49.75,58,60.000827046,5.143275862068966,6.54,ca129a4af3,5,0.0,3.017074401485225,10000_1_high_steady
44000,113.21,10000,5000,4,bursty,56.605,169.815,high,3,p10000_w4_high_bursty_r3,300,1790345049.6724393,7,1169.284135,1109.266417,561.817338,105.35374641002115,6793,6440,0,353,1.054217,0.42563490904027207,0.680130825838103,4159,41.82692307692308,50.279661016949156,51.5,59,61.127394321,5.220338983050848,5.83,ca129a4af3,5,0.05196525835418814,7.064146990107592,10000_4_high_bursty
